000039|00:00:39|00|00|00|00:00|39|00:00:39|f|f
000040|00:00:40|00|00|00|00:00|40|00:00:40|f|f
000041|00:00:41|00|00|00|00:00|41|00:00:41|f|f
000042|00:00:42|00|00|00|00:00|42|00:00:42|f|f
000043|00:00:43|00|00|00|00:00|43|00:00:43|f|f
000044|00:00:44|00|00|00|00:00|44|00:00:44|f|f
000045|00:00:45|00|00|00|00:00|45|00:00:45|f|f
000046|00:00:46|00|00|00|00:00|46|00:00:46|f|f
000047|00:00:47|00|00|00|00:00|47|00:00:47|f|f
000048|00:00:48|00|00|00|00:00|48|00:00:48|f|f
000049|00:00:49|00|00|00|00:00|49|00:00:49|f|f
000050|00:00:50|00|00|00|00:00|50|00:00:50|f|f
000051|00:00:51|00|00|00|00:00|51|00:00:51|f|f
000052|00:00:52|00|00|00|00:00|52|00:00:52|f|f
000053|00:00:53|00|00|00|00:00|53|00:00:53|f|f
000054|00:00:54|00|00|00|00:00|54|00:00:54|f|f
000055|00:00:55|00|00|00|00:00|55|00:00:55|f|f
000056|00:00:56|00|00|00|00:00|56|00:00:56|f|f
000057|00:00:57|00|00|00|00:00|57|00:00:57|f|f
000058|00:00:58|00|00|00|00:00|58|00:00:58|f|f
000059|00:00:59|00|00|00|00:00|59|00:00:59|f|f
000100|00:01:00|00|00|01|00:01|00|00:01:00|f|f
000101|00:01:01|00|00|01|00:01|01|00:01:01|f|f
000102|00:01:02|00|00|01|00:01|02|00:01:02|f|f
000103|00:01:03|00|00|01|00:01|03|00:01:03|f|f
000104|00:01:04|00|00|01|00:01|04|00:01:04|f|f
000105|00:01:05|00|00|01|00:01|05|00:01:05|f|f
000106|00:01:06|00|00|01|00:01|06|00:01:06|f|f
000107|00:01:07|00|00|01|00:01|07|00:01:07|f|f
000108|00:01:08|00|00|01|00:01|08|00:01:08|f|f
000109|00:01:09|00|00|01|00:01|09|00:01:09|f|f
000110|00:01:10|00|00|01|00:01|10|00:01:10|f|f
000111|00:01:11|00|00|01|00:01|11|00:01:11|f|f
000112|00:01:12|00|00|01|00:01|12|00:01:12|f|f
000113|00:01:13|00|00|01|00:01|13|00:01:13|f|f
000114|00:01:14|00|00|01|00:01|14|00:01:14|f|f
000115|00:01:15|00|00|01|00:01|15|00:01:15|f|f
000116|00:01:16|00|00|01|00:01|16|00:01:16|f|f
000117|00:01:17|00|00|01|00:01|17|00:01:17|f|f
000118|00:01:18|00|00|01|00:01|18|00:01:18|f|f
000119|00:01:19|00|00|01|00:01|19|00:01:19|f|f
000120|00:01:20|00|00|01|00:01|20|00:01:20|f|f
000121|00:01:21|00|00|01|00:01|21|00:01:21|f|f
000122|00:01:22|00|00|01|00:01|22|00:01:22|f|f
000123|00:01:23|00|00|01|00:01|23|00:01:23|f|f
000124|00:01:24|00|00|01|00:01|24|00:01:24|f|f
000125|00:01:25|00|00|01|00:01|25|00:01:25|f|f
000126|00:01:26|00|00|01|00:01|26|00:01:26|f|f
000127|00:01:27|00|00|01|00:01|27|00:01:27|f|f
000128|00:01:28|00|00|01|00:01|28|00:01:28|f|f
000129|00:01:29|00|00|01|00:01|29|00:01:29|f|f
000130|00:01:30|00|00|01|00:01|30|00:01:30|f|f
000131|00:01:31|00|00|01|00:01|31|00:01:31|f|f
000132|00:01:32|00|00|01|00:01|32|00:01:32|f|f
000133|00:01:33|00|00|01|00:01|33|00:01:33|f|f
000134|00:01:34|00|00|01|00:01|34|00:01:34|f|f
000135|00:01:35|00|00|01|00:01|35|00:01:35|f|f
000136|00:01:36|00|00|01|00:01|36|00:01:36|f|f
000137|00:01:37|00|00|01|00:01|37|00:01:37|f|f
000138|00:01:38|00|00|01|00:01|38|00:01:38|f|f
000139|00:01:39|00|00|01|00:01|39|00:01:39|f|f
000140|00:01:40|00|00|01|00:01|40|00:01:40|f|f
000141|00:01:41|00|00|01|00:01|41|00:01:41|f|f
000142|00:01:42|00|00|01|00:01|42|00:01:42|f|f
000143|00:01:43|00|00|01|00:01|43|00:01:43|f|f
000144|00:01:44|00|00|01|00:01|44|00:01:44|f|f
000145|00:01:45|00|00|01|00:01|45|00:01:45|f|f
000146|00:01:46|00|00|01|00:01|46|00:01:46|f|f
000147|00:01:47|00|00|01|00:01|47|00:01:47|f|f
000148|00:01:48|00|00|01|00:01|48|00:01:48|f|f
000149|00:01:49|00|00|01|00:01|49|00:01:49|f|f
000150|00:01:50|00|00|01|00:01|50|00:01:50|f|f
000151|00:01:51|00|00|01|00:01|51|00:01:51|f|f
000152|00:01:52|00|00|01|00:01|52|00:01:52|f|f
000153|00:01:53|00|00|01|00:01|53|00:01:53|f|f
000154|00:01:54|00|00|01|00:01|54|00:01:54|f|f
000155|00:01:55|00|00|01|00:01|55|00:01:55|f|f
000156|00:01:56|00|00|01|00:01|56|00:01:56|f|f
000157|00:01:57|00|00|01|00:01|57|00:01:57|f|f
000158|00:01:58|00|00|01|00:01|58|00:01:58|f|f
000159|00:01:59|00|00|01|00:01|59|00:01:59|f|f
000200|00:02:00|00|00|02|00:02|00|00:02:00|f|f
000201|00:02:01|00|00|02|00:02|01|00:02:01|f|f
000202|00:02:02|00|00|02|00:02|02|00:02:02|f|f
000203|00:02:03|00|00|02|00:02|03|00:02:03|f|f
000204|00:02:04|00|00|02|00:02|04|00:02:04|f|f
000205|00:02:05|00|00|02|00:02|05|00:02:05|f|f
000206|00:02:06|00|00|02|00:02|06|00:02:06|f|f
000207|00:02:07|00|00|02|00:02|07|00:02:07|f|f
000208|00:02:08|00|00|02|00:02|08|00:02:08|f|f
000209|00:02:09|00|00|02|00:02|09|00:02:09|f|f
000210|00:02:10|00|00|02|00:02|10|00:02:10|f|f
000211|00:02:11|00|00|02|00:02|11|00:02:11|f|f
000212|00:02:12|00|00|02|00:02|12|00:02:12|f|f
000213|00:02:13|00|00|02|00:02|13|00:02:13|f|f
000214|00:02:14|00|00|02|00:02|14|00:02:14|f|f
000215|00:02:15|00|00|02|00:02|15|00:02:15|f|f
000216|00:02:16|00|00|02|00:02|16|00:02:16|f|f
000217|00:02:17|00|00|02|00:02|17|00:02:17|f|f
000218|00:02:18|00|00|02|00:02|18|00:02:18|f|f
000219|00:02:19|00|00|02|00:02|19|00:02:19|f|f
000220|00:02:20|00|00|02|00:02|20|00:02:20|f|f
000221|00:02:21|00|00|02|00:02|21|00:02:21|f|f
000222|00:02:22|00|00|02|00:02|22|00:02:22|f|f
000223|00:02:23|00|00|02|00:02|23|00:02:23|f|f
000224|00:02:24|00|00|02|00:02|24|00:02:24|f|f
000225|00:02:25|00|00|02|00:02|25|00:02:25|f|f
000226|00:02:26|00|00|02|00:02|26|00:02:26|f|f
000227|00:02:27|00|00|02|00:02|27|00:02:27|f|f
000228|00:02:28|00|00|02|00:02|28|00:02:28|f|f
000229|00:02:29|00|00|02|00:02|29|00:02:29|f|f
000230|00:02:30|00|00|02|00:02|30|00:02:30|f|f
000231|00:02:31|00|00|02|00:02|31|00:02:31|f|f
000232|00:02:32|00|00|02|00:02|32|00:02:32|f|f
000233|00:02:33|00|00|02|00:02|33|00:02:33|f|f
000234|00:02:34|00|00|02|00:02|34|00:02:34|f|f
000235|00:02:35|00|00|02|00:02|35|00:02:35|f|f
000236|00:02:36|00|00|02|00:02|36|00:02:36|f|f
000237|00:02:37|00|00|02|00:02|37|00:02:37|f|f
000238|00:02:38|00|00|02|00:02|38|00:02:38|f|f
000239|00:02:39|00|00|02|00:02|39|00:02:39|f|f
000240|00:02:40|00|00|02|00:02|40|00:02:40|f|f
000241|00:02:41|00|00|02|00:02|41|00:02:41|f|f
000242|00:02:42|00|00|02|00:02|42|00:02:42|f|f
000243|00:02:43|00|00|02|00:02|43|00:02:43|f|f
000244|00:02:44|00|00|02|00:02|44|00:02:44|f|f
000245|00:02:45|00|00|02|00:02|45|00:02:45|f|f
000246|00:02:46|00|00|02|00:02|46|00:02:46|f|f
000247|00:02:47|00|00|02|00:02|47|00:02:47|f|f
000248|00:02:48|00|00|02|00:02|48|00:02:48|f|f
000249|00:02:49|00|00|02|00:02|49|00:02:49|f|f
000250|00:02:50|00|00|02|00:02|50|00:02:50|f|f
000251|00:02:51|00|00|02|00:02|51|00:02:51|f|f
000252|00:02:52|00|00|02|00:02|52|00:02:52|f|f
000253|00:02:53|00|00|02|00:02|53|00:02:53|f|f
000254|00:02:54|00|00|02|00:02|54|00:02:54|f|f
000255|00:02:55|00|00|02|00:02|55|00:02:55|f|f
000256|00:02:56|00|00|02|00:02|56|00:02:56|f|f
000257|00:02:57|00|00|02|00:02|57|00:02:57|f|f
000258|00:02:58|00|00|02|00:02|58|00:02:58|f|f
000259|00:02:59|00|00|02|00:02|59|00:02:59|f|f
000300|00:03:00|00|00|03|00:03|00|00:03:00|f|f
000301|00:03:01|00|00|03|00:03|01|00:03:01|f|f
000302|00:03:02|00|00|03|00:03|02|00:03:02|f|f
000303|00:03:03|00|00|03|00:03|03|00:03:03|f|f
000304|00:03:04|00|00|03|00:03|04|00:03:04|f|f
000305|00:03:05|00|00|03|00:03|05|00:03:05|f|f
000306|00:03:06|00|00|03|00:03|06|00:03:06|f|f
000307|00:03:07|00|00|03|00:03|07|00:03:07|f|f
000308|00:03:08|00|00|03|00:03|08|00:03:08|f|f
000309|00:03:09|00|00|03|00:03|09|00:03:09|f|f
000310|00:03:10|00|00|03|00:03|10|00:03:10|f|f
000311|00:03:11|00|00|03|00:03|11|00:03:11|f|f
000312|00:03:12|00|00|03|00:03|12|00:03:12|f|f
000313|00:03:13|00|00|03|00:03|13|00:03:13|f|f
000314|00:03:14|00|00|03|00:03|14|00:03:14|f|f
000315|00:03:15|00|00|03|00:03|15|00:03:15|f|f
000316|00:03:16|00|00|03|00:03|16|00:03:16|f|f
000317|00:03:17|00|00|03|00:03|17|00:03:17|f|f
000318|00:03:18|00|00|03|00:03|18|00:03:18|f|f
000319|00:03:19|00|00|03|00:03|19|00:03:19|f|f
000320|00:03:20|00|00|03|00:03|20|00:03:20|f|f
000321|00:03:21|00|00|03|00:03|21|00:03:21|f|f
000322|00:03:22|00|00|03|00:03|22|00:03:22|f|f
000323|00:03:23|00|00|03|00:03|23|00:03:23|f|f
000324|00:03:24|00|00|03|00:03|24|00:03:24|f|f
000325|00:03:25|00|00|03|00:03|25|00:03:25|f|f
000326|00:03:26|00|00|03|00:03|26|00:03:26|f|f
000327|00:03:27|00|00|03|00:03|27|00:03:27|f|f
000328|00:03:28|00|00|03|00:03|28|00:03:28|f|f
000329|00:03:29|00|00|03|00:03|29|00:03:29|f|f
000330|00:03:30|00|00|03|00:03|30|00:03:30|f|f
000331|00:03:31|00|00|03|00:03|31|00:03:31|f|f
000332|00:03:32|00|00|03|00:03|32|00:03:32|f|f
000333|00:03:33|00|00|03|00:03|33|00:03:33|f|f
000334|00:03:34|00|00|03|00:03|34|00:03:34|f|f
000335|00:03:35|00|00|03|00:03|35|00:03:35|f|f
000336|00:03:36|00|00|03|00:03|36|00:03:36|f|f
000337|00:03:37|00|00|03|00:03|37|00:03:37|f|f
000338|00:03:38|00|00|03|00:03|38|00:03:38|f|f
000339|00:03:39|00|00|03|00:03|39|00:03:39|f|f
000340|00:03:40|00|00|03|00:03|40|00:03:40|f|f
000341|00:03:41|00|00|03|00:03|41|00:03:41|f|f
000342|00:03:42|00|00|03|00:03|42|00:03:42|f|f
000343|00:03:43|00|00|03|00:03|43|00:03:43|f|f
000344|00:03:44|00|00|03|00:03|44|00:03:44|f|f
000345|00:03:45|00|00|03|00:03|45|00:03:45|f|f
000346|00:03:46|00|00|03|00:03|46|00:03:46|f|f
000347|00:03:47|00|00|03|00:03|47|00:03:47|f|f
000348|00:03:48|00|00|03|00:03|48|00:03:48|f|f
000349|00:03:49|00|00|03|00:03|49|00:03:49|f|f
000350|00:03:50|00|00|03|00:03|50|00:03:50|f|f
000351|00:03:51|00|00|03|00:03|51|00:03:51|f|f
000352|00:03:52|00|00|03|00:03|52|00:03:52|f|f
000353|00:03:53|00|00|03|00:03|53|00:03:53|f|f
000354|00:03:54|00|00|03|00:03|54|00:03:54|f|f
000355|00:03:55|00|00|03|00:03|55|00:03:55|f|f
000356|00:03:56|00|00|03|00:03|56|00:03:56|f|f
000357|00:03:57|00|00|03|00:03|57|00:03:57|f|f
000358|00:03:58|00|00|03|00:03|58|00:03:58|f|f
000359|00:03:59|00|00|03|00:03|59|00:03:59|f|f
000400|00:04:00|00|00|04|00:04|00|00:04:00|f|f
000401|00:04:01|00|00|04|00:04|01|00:04:01|f|f
000402|00:04:02|00|00|04|00:04|02|00:04:02|f|f
000403|00:04:03|00|00|04|00:04|03|00:04:03|f|f
000404|00:04:04|00|00|04|00:04|04|00:04:04|f|f
000405|00:04:05|00|00|04|00:04|05|00:04:05|f|f
000406|00:04:06|00|00|04|00:04|06|00:04:06|f|f
000407|00:04:07|00|00|04|00:04|07|00:04:07|f|f
000408|00:04:08|00|00|04|00:04|08|00:04:08|f|f
000409|00:04:09|00|00|04|00:04|09|00:04:09|f|f
000410|00:04:10|00|00|04|00:04|10|00:04:10|f|f
000411|00:04:11|00|00|04|00:04|11|00:04:11|f|f
000412|00:04:12|00|00|04|00:04|12|00:04:12|f|f
000413|00:04:13|00|00|04|00:04|13|00:04:13|f|f
000414|00:04:14|00|00|04|00:04|14|00:04:14|f|f
000415|00:04:15|00|00|04|00:04|15|00:04:15|f|f
000416|00:04:16|00|00|04|00:04|16|00:04:16|f|f
000417|00:04:17|00|00|04|00:04|17|00:04:17|f|f
000418|00:04:18|00|00|04|00:04|18|00:04:18|f|f
000419|00:04:19|00|00|04|00:04|19|00:04:19|f|f
000420|00:04:20|00|00|04|00:04|20|00:04:20|f|f
000421|00:04:21|00|00|04|00:04|21|00:04:21|f|f
000422|00:04:22|00|00|04|00:04|22|00:04:22|f|f
000423|00:04:23|00|00|04|00:04|23|00:04:23|f|f
000424|00:04:24|00|00|04|00:04|24|00:04:24|f|f
000425|00:04:25|00|00|04|00:04|25|00:04:25|f|f
000426|00:04:26|00|00|04|00:04|26|00:04:26|f|f
000427|00:04:27|00|00|04|00:04|27|00:04:27|f|f
000428|00:04:28|00|00|04|00:04|28|00:04:28|f|f
000429|00:04:29|00|00|04|00:04|29|00:04:29|f|f
000430|00:04:30|00|00|04|00:04|30|00:04:30|f|f
000431|00:04:31|00|00|04|00:04|31|00:04:31|f|f
000432|00:04:32|00|00|04|00:04|32|00:04:32|f|f
000433|00:04:33|00|00|04|00:04|33|00:04:33|f|f
000434|00:04:34|00|00|04|00:04|34|00:04:34|f|f
000435|00:04:35|00|00|04|00:04|35|00:04:35|f|f
000436|00:04:36|00|00|04|00:04|36|00:04:36|f|f
000437|00:04:37|00|00|04|00:04|37|00:04:37|f|f
000438|00:04:38|00|00|04|00:04|38|00:04:38|f|f
000439|00:04:39|00|00|04|00:04|39|00:04:39|f|f
000440|00:04:40|00|00|04|00:04|40|00:04:40|f|f
000441|00:04:41|00|00|04|00:04|41|00:04:41|f|f
000442|00:04:42|00|00|04|00:04|42|00:04:42|f|f
000443|00:04:43|00|00|04|00:04|43|00:04:43|f|f
000444|00:04:44|00|00|04|00:04|44|00:04:44|f|f
000445|00:04:45|00|00|04|00:04|45|00:04:45|f|f
000446|00:04:46|00|00|04|00:04|46|00:04:46|f|f
000447|00:04:47|00|00|04|00:04|47|00:04:47|f|f
000448|00:04:48|00|00|04|00:04|48|00:04:48|f|f
000449|00:04:49|00|00|04|00:04|49|00:04:49|f|f
000450|00:04:50|00|00|04|00:04|50|00:04:50|f|f
000451|00:04:51|00|00|04|00:04|51|00:04:51|f|f
000452|00:04:52|00|00|04|00:04|52|00:04:52|f|f
000453|00:04:53|00|00|04|00:04|53|00:04:53|f|f
000454|00:04:54|00|00|04|00:04|54|00:04:54|f|f
000455|00:04:55|00|00|04|00:04|55|00:04:55|f|f
000456|00:04:56|00|00|04|00:04|56|00:04:56|f|f
000457|00:04:57|00|00|04|00:04|57|00:04:57|f|f
000458|00:04:58|00|00|04|00:04|58|00:04:58|f|f
000459|00:04:59|00|00|04|00:04|59|00:04:59|f|f
000500|00:05:00|00|00|05|00:05|00|00:05:00|f|f
000501|00:05:01|00|00|05|00:05|01|00:05:01|f|f
000502|00:05:02|00|00|05|00:05|02|00:05:02|f|f
000503|00:05:03|00|00|05|00:05|03|00:05:03|f|f
000504|00:05:04|00|00|05|00:05|04|00:05:04|f|f
000505|00:05:05|00|00|05|00:05|05|00:05:05|f|f
000506|00:05:06|00|00|05|00:05|06|00:05:06|f|f
000507|00:05:07|00|00|05|00:05|07|00:05:07|f|f
000508|00:05:08|00|00|05|00:05|08|00:05:08|f|f
000509|00:05:09|00|00|05|00:05|09|00:05:09|f|f
000510|00:05:10|00|00|05|00:05|10|00:05:10|f|f
000511|00:05:11|00|00|05|00:05|11|00:05:11|f|f
000512|00:05:12|00|00|05|00:05|12|00:05:12|f|f
000513|00:05:13|00|00|05|00:05|13|00:05:13|f|f
000514|00:05:14|00|00|05|00:05|14|00:05:14|f|f
000515|00:05:15|00|00|05|00:05|15|00:05:15|f|f
000516|00:05:16|00|00|05|00:05|16|00:05:16|f|f
000517|00:05:17|00|00|05|00:05|17|00:05:17|f|f
000518|00:05:18|00|00|05|00:05|18|00:05:18|f|f
000519|00:05:19|00|00|05|00:05|19|00:05:19|f|f
000520|00:05:20|00|00|05|00:05|20|00:05:20|f|f
000521|00:05:21|00|00|05|00:05|21|00:05:21|f|f
000522|00:05:22|00|00|05|00:05|22|00:05:22|f|f
000523|00:05:23|00|00|05|00:05|23|00:05:23|f|f
000524|00:05:24|00|00|05|00:05|24|00:05:24|f|f
000525|00:05:25|00|00|05|00:05|25|00:05:25|f|f
000526|00:05:26|00|00|05|00:05|26|00:05:26|f|f
000527|00:05:27|00|00|05|00:05|27|00:05:27|f|f
000528|00:05:28|00|00|05|00:05|28|00:05:28|f|f
000529|00:05:29|00|00|05|00:05|29|00:05:29|f|f
000530|00:05:30|00|00|05|00:05|30|00:05:30|f|f
000531|00:05:31|00|00|05|00:05|31|00:05:31|f|f
000532|00:05:32|00|00|05|00:05|32|00:05:32|f|f
000533|00:05:33|00|00|05|00:05|33|00:05:33|f|f
000534|00:05:34|00|00|05|00:05|34|00:05:34|f|f
000535|00:05:35|00|00|05|00:05|35|00:05:35|f|f
000536|00:05:36|00|00|05|00:05|36|00:05:36|f|f
000537|00:05:37|00|00|05|00:05|37|00:05:37|f|f
000538|00:05:38|00|00|05|00:05|38|00:05:38|f|f
000539|00:05:39|00|00|05|00:05|39|00:05:39|f|f
000540|00:05:40|00|00|05|00:05|40|00:05:40|f|f
000541|00:05:41|00|00|05|00:05|41|00:05:41|f|f
000542|00:05:42|00|00|05|00:05|42|00:05:42|f|f
000543|00:05:43|00|00|05|00:05|43|00:05:43|f|f
000544|00:05:44|00|00|05|00:05|44|00:05:44|f|f
000545|00:05:45|00|00|05|00:05|45|00:05:45|f|f
000546|00:05:46|00|00|05|00:05|46|00:05:46|f|f
000547|00:05:47|00|00|05|00:05|47|00:05:47|f|f
000548|00:05:48|00|00|05|00:05|48|00:05:48|f|f
000549|00:05:49|00|00|05|00:05|49|00:05:49|f|f
000550|00:05:50|00|00|05|00:05|50|00:05:50|f|f
000551|00:05:51|00|00|05|00:05|51|00:05:51|f|f
000552|00:05:52|00|00|05|00:05|52|00:05:52|f|f
000553|00:05:53|00|00|05|00:05|53|00:05:53|f|f
000554|00:05:54|00|00|05|00:05|54|00:05:54|f|f
000555|00:05:55|00|00|05|00:05|55|00:05:55|f|f
000556|00:05:56|00|00|05|00:05|56|00:05:56|f|f
000557|00:05:57|00|00|05|00:05|57|00:05:57|f|f
000558|00:05:58|00|00|05|00:05|58|00:05:58|f|f
000559|00:05:59|00|00|05|00:05|59|00:05:59|f|f
000600|00:06:00|00|00|06|00:06|00|00:06:00|f|f
000601|00:06:01|00|00|06|00:06|01|00:06:01|f|f
000602|00:06:02|00|00|06|00:06|02|00:06:02|f|f
000603|00:06:03|00|00|06|00:06|03|00:06:03|f|f
000604|00:06:04|00|00|06|00:06|04|00:06:04|f|f
000605|00:06:05|00|00|06|00:06|05|00:06:05|f|f
000606|00:06:06|00|00|06|00:06|06|00:06:06|f|f
000607|00:06:07|00|00|06|00:06|07|00:06:07|f|f
000608|00:06:08|00|00|06|00:06|08|00:06:08|f|f
000609|00:06:09|00|00|06|00:06|09|00:06:09|f|f
000610|00:06:10|00|00|06|00:06|10|00:06:10|f|f
000611|00:06:11|00|00|06|00:06|11|00:06:11|f|f
000612|00:06:12|00|00|06|00:06|12|00:06:12|f|f
000613|00:06:13|00|00|06|00:06|13|00:06:13|f|f
000614|00:06:14|00|00|06|00:06|14|00:06:14|f|f
000615|00:06:15|00|00|06|00:06|15|00:06:15|f|f
000616|00:06:16|00|00|06|00:06|16|00:06:16|f|f
000617|00:06:17|00|00|06|00:06|17|00:06:17|f|f
000618|00:06:18|00|00|06|00:06|18|00:06:18|f|f
000619|00:06:19|00|00|06|00:06|19|00:06:19|f|f
000620|00:06:20|00|00|06|00:06|20|00:06:20|f|f
000621|00:06:21|00|00|06|00:06|21|00:06:21|f|f
000622|00:06:22|00|00|06|00:06|22|00:06:22|f|f
000623|00:06:23|00|00|06|00:06|23|00:06:23|f|f
000624|00:06:24|00|00|06|00:06|24|00:06:24|f|f
000625|00:06:25|00|00|06|00:06|25|00:06:25|f|f
000626|00:06:26|00|00|06|00:06|26|00:06:26|f|f
000627|00:06:27|00|00|06|00:06|27|00:06:27|f|f
000628|00:06:28|00|00|06|00:06|28|00:06:28|f|f
000629|00:06:29|00|00|06|00:06|29|00:06:29|f|f
000630|00:06:30|00|00|06|00:06|30|00:06:30|f|f
000631|00:06:31|00|00|06|00:06|31|00:06:31|f|f
000632|00:06:32|00|00|06|00:06|32|00:06:32|f|f
000633|00:06:33|00|00|06|00:06|33|00:06:33|f|f
000634|00:06:34|00|00|06|00:06|34|00:06:34|f|f
000635|00:06:35|00|00|06|00:06|35|00:06:35|f|f
000636|00:06:36|00|00|06|00:06|36|00:06:36|f|f
000637|00:06:37|00|00|06|00:06|37|00:06:37|f|f
000638|00:06:38|00|00|06|00:06|38|00:06:38|f|f
000639|00:06:39|00|00|06|00:06|39|00:06:39|f|f
000640|00:06:40|00|00|06|00:06|40|00:06:40|f|f
000641|00:06:41|00|00|06|00:06|41|00:06:41|f|f
000642|00:06:42|00|00|06|00:06|42|00:06:42|f|f
000643|00:06:43|00|00|06|00:06|43|00:06:43|f|f
000644|00:06:44|00|00|06|00:06|44|00:06:44|f|f
000645|00:06:45|00|00|06|00:06|45|00:06:45|f|f
000646|00:06:46|00|00|06|00:06|46|00:06:46|f|f
000647|00:06:47|00|00|06|00:06|47|00:06:47|f|f
000648|00:06:48|00|00|06|00:06|48|00:06:48|f|f
000649|00:06:49|00|00|06|00:06|49|00:06:49|f|f
000650|00:06:50|00|00|06|00:06|50|00:06:50|f|f
000651|00:06:51|00|00|06|00:06|51|00:06:51|f|f
000652|00:06:52|00|00|06|00:06|52|00:06:52|f|f
000653|00:06:53|00|00|06|00:06|53|00:06:53|f|f
000654|00:06:54|00|00|06|00:06|54|00:06:54|f|f
000655|00:06:55|00|00|06|00:06|55|00:06:55|f|f
000656|00:06:56|00|00|06|00:06|56|00:06:56|f|f
000657|00:06:57|00|00|06|00:06|57|00:06:57|f|f
000658|00:06:58|00|00|06|00:06|58|00:06:58|f|f
000659|00:06:59|00|00|06|00:06|59|00:06:59|f|f
000700|00:07:00|00|00|07|00:07|00|00:07:00|f|f
000701|00:07:01|00|00|07|00:07|01|00:07:01|f|f
000702|00:07:02|00|00|07|00:07|02|00:07:02|f|f
000703|00:07:03|00|00|07|00:07|03|00:07:03|f|f
000704|00:07:04|00|00|07|00:07|04|00:07:04|f|f
000705|00:07:05|00|00|07|00:07|05|00:07:05|f|f
000706|00:07:06|00|00|07|00:07|06|00:07:06|f|f
000707|00:07:07|00|00|07|00:07|07|00:07:07|f|f
000708|00:07:08|00|00|07|00:07|08|00:07:08|f|f
000709|00:07:09|00|00|07|00:07|09|00:07:09|f|f
000710|00:07:10|00|00|07|00:07|10|00:07:10|f|f
000711|00:07:11|00|00|07|00:07|11|00:07:11|f|f
000712|00:07:12|00|00|07|00:07|12|00:07:12|f|f
000713|00:07:13|00|00|07|00:07|13|00:07:13|f|f
000714|00:07:14|00|00|07|00:07|14|00:07:14|f|f
000715|00:07:15|00|00|07|00:07|15|00:07:15|f|f
000716|00:07:16|00|00|07|00:07|16|00:07:16|f|f
000717|00:07:17|00|00|07|00:07|17|00:07:17|f|f
000718|00:07:18|00|00|07|00:07|18|00:07:18|f|f
000719|00:07:19|00|00|07|00:07|19|00:07:19|f|f
000720|00:07:20|00|00|07|00:07|20|00:07:20|f|f
000721|00:07:21|00|00|07|00:07|21|00:07:21|f|f
000722|00:07:22|00|00|07|00:07|22|00:07:22|f|f
000723|00:07:23|00|00|07|00:07|23|00:07:23|f|f
000724|00:07:24|00|00|07|00:07|24|00:07:24|f|f
000725|00:07:25|00|00|07|00:07|25|00:07:25|f|f
000726|00:07:26|00|00|07|00:07|26|00:07:26|f|f
000727|00:07:27|00|00|07|00:07|27|00:07:27|f|f
000728|00:07:28|00|00|07|00:07|28|00:07:28|f|f
000729|00:07:29|00|00|07|00:07|29|00:07:29|f|f
000730|00:07:30|00|00|07|00:07|30|00:07:30|f|f
